Date,Exercise,Category,Weight (kgs),Reps,Distance,Distance Unit,Time,Comment
2020-10-18,Front Dumbbell Raise,Shoulders,12.0,9,,,,"Ws ss3, aðeins meiri halli ~70°, kláraðist (var nálægt í hinum settum) 20+ sec teygja niðri í lokin."
2020-10-18,Cable Overhead Triceps Extension,Triceps,7.5,9,,,,"Ws ss1, stutta reipi (held ég hafi notað það síðustu æfingar)"
2020-10-18,Cable Overhead Triceps Extension,Triceps,10.0,8,,,,"Ws ss2"
2020-10-18,Cable Overhead Triceps Extension,Triceps,12.5,8,,,,"Ws ss3, mjög hægt negativ/ hold fyrir miðju 10 sek. svo 1⁰ sek í teygju stöðu"
2020-10-23,Rowing Machine,Cardio,,,573.0,km,0:04:38,"Bach focused warmup"
2020-10-23,BB Row, One Arm,Back,22.5,8,,,,"Meadows row, upper back fókused. Síðasta essentric, hægt essentric og smá teygja."
2020-10-23,BB Row, One Arm,Back,22.5,8,,,,""
2020-10-23,BB Row, One Arm,Back,22.5,8,,,,"One arm lat focused, stöng samhliða búk."
2020-10-23,BB Row, One Arm,Back,22.5,8,,,,""
2020-10-23,BB Row, One Arm,Back,25.0,8,,,,"ws, sama from now on"
2020-10-23,BB Row, One Arm,Back,25.0,8,,,,""
2020-10-23,BB Row, One Arm,Back,25.0,8,,,,""
2020-10-23,BB Row, One Arm,Back,25.0,8,,,,""
2020-10-23,BB Row, One Arm,Back,27.5,8,,,,"Sama"
2020-10-23,BB Row, One Arm,Back,27.5,8,,,,""
2020-10-23,BB Row, One Arm,Back,27.5,8,,,,""
2020-10-23,BB Row, One Arm,Back,27.5,8,,,,""
2020-10-23,Pull Up,Back,62.0,8,,,,"Ws ss1, total repps, aim 21, varð 19. Maxpump ph. Bw - rauda band () ~ 87 - x"
2020-10-23,Pull Up,Back,62.0,6,,,,"Ws ss2"
2020-10-23,Pull Up,Back,62.0,5,,,,"Ws ss3, 5 repp partial, hold, mjög hægt negatív að pressa og flexa með bak, svo 10 sek í teygju"
2020-10-23,Lat Straight Arm Pulldown,Back,10.0,12,,,,"Ws loaded stretch ph., Með beina stöng, grip á enda svarta (~med. Wide), 10 sek hold í flexi í síaðsta repp, svo mjög hægt negative (öll negativ hæg), svo teygja"
2020-10-23,EZ-Bar Reverse Curl,Biceps,15.0,12,,,,"Ws, 10 sek hold í síðasta reppi fyrir miðju, hæg negativ"
2020-10-26,Leg Extension Machine,Legs,32.5,6,,,,"Speed warmup, 6 repp svo strax þyngja og aftur 6 repp etc, þangað til að ég drulla upp 6 repp"
2020-10-26,Leg Extension Machine,Legs,37.5,6,,,,""
2020-10-26,Leg Extension Machine,Legs,42.5,6,,,,""
2020-10-26,Leg Extension Machine,Legs,47.5,6,,,,""
2020-10-26,Leg Extension Machine,Legs,47.5,15,,,,"Ws. Stefni á 20 repp total en varð 22 :), ~cluster sett, þegar fullt ROM fail, fara úr machine og standa, shake my legs out, í max 10 sec"
2020-10-26,Leg Extension Machine,Legs,47.5,7,,,,""
2020-10-26,Leg Press,Legs,60.0,8,,,,"Wu, 8, 8, 4, 4, 4 án pásu. Betri stance en síðast, er meira neðar -> meiri quad, minni glutes. Hælar niður á munstri, 5 munstra breitt, svo nátturulega útskeifur, þannig a stóra tá mætir munsrri uppi."
2020-10-26,Leg Press,Legs,80.0,8,,,,""
2020-10-26,Leg Press,Legs,100.0,4,,,,""
2020-10-26,Leg Press,Legs,120.0,4,,,,""
2020-10-26,Leg Press,Legs,140.0,8,,,,"Ws, cl. 7-10, 20 sek rest"
2020-10-26,Leg Press,Legs,140.0,8,,,,"Ws"
2020-10-26,Leg Press,Legs,140.0,8,,,,"Ws Var að tjékka á lykli, því var ég aðeins meira en 20 sek."
2020-10-26,Donkey Calf Raise Machine,Calves,20.0,15,,,,"Ws Bogin hné. 10 sek í flex, svo 10 sek í teygju"
2020-10-26,Donkey Calf Raise Machine,Calves,40.0,15,,,,"Ws Bein hné. 10 sek í flex, svo 10 sek í teygju"
2020-10-26,Front Shin,Calves,10.0,15,,,,"Ws. Gula band tvöfalt á bekk, sama gamla góða. Síðasta flex 10 sek, svo hæg essentric og reyna að fá smá teygju."
2020-10-26,Front Shin,Calves,10.0,15,,,,""
2020-10-26,Front Shin,Calves,12.5,15,,,,"Ws"
2020-10-26,Front Shin,Calves,12.5,15,,,,""
2020-10-26,Hyperextensions (Ham And Glute Focused),Legs,43.3,20,,,,"Ws. Farinn að flýta síðustu 5 repp, orðið erfitt. Var í hak nr. 1 -> mjög neðarlega, vrikaði en prófa hak 2 næst."
2020-10-26,Hyperextensions (Ham And Glute Focused),Legs,43.3,20,,,,"Ws. Farinn að flýta síðustu 5 repp, orðið erfitt. ~ 20 sek teygja í lokin."
2020-10-27,Shoulder Dislocation,Shoulders,6.0,20,,,,""
2020-10-27,Flat Dumbbell Bench Press,Chest,28.0,15,,,,"Ss1. semi hammer grip. Decl. bench ~10° (2x5 kg stór lóð undir). Semi tucked in. Prepump, focus on lower pecs, semsagt ekki of mikið ROM niðri eða uppi (ekki loaded stretch)."
2020-10-27,Flat Dumbbell Bench Press,Chest,40.0,7,,,,"Ss2"
2020-10-27,Flat Dumbbell Bench Press,Chest,48.0,3,,,,"ss3"
2020-10-27,Flat Dumbbell Bench Press,Chest,52.0,12,,,,"Ws As many reps until good form full ROM failure, then stop, (sigta á 8+ repp) cluster, 20 sek break."
2020-10-27,Flat Dumbbell Bench Press,Chest,52.0,6,,,,"Ws cl, varð skrýtið, byrjaði að fá óþægilega teygju í vinstri mjöðm, og varð óstabíll allur, þannig að mér fannst ég ekki ná að fókusa og fullt klárelsi"
2020-10-27,Rear Delt Dumbbell Raise,Shoulders,8.0,15,,,,"Wu ss1 standandi til að spara tíma?"
2020-10-27,Rear Delt Dumbbell Raise,Shoulders,8.0,30,,,,"Ws ss2, þegar ROM og gott form er að fara, þá partials -> síðustu 14 repp."
2020-10-27,Lateral Raise DB,Shoulders,8.0,12,,,,"WU ss1"
2020-10-27,Lateral Raise DB,Shoulders,8.0,12,,,,"Ws ss2, síðasta repp 10 sec hold uppi (fór pínku niður, allt í góðu)"
2020-10-27,Incline Barbell Bench Press,Chest,40.0,6,,,,"Smá close grip -> littli putti inch frá hring. Elbows semi tucked in, ekki alveg niður (close too chin) controlled negativ (pulling bar together), explode to 3/4 lockout. Explosive phase. Feeder"
2020-10-27,Incline Barbell Bench Press,Chest,50.0,3,,,,"Feeder"
2020-10-27,Incline Barbell Bench Press,Chest,62.5,8,,,,"Ws. Ds. As many reps with perfect form (aim for 8), should barely get the last repp with perfect form (be safe though)"
2020-10-27,Incline Barbell Bench Press,Chest,42.5,8,,,,"Ws ds"
2020-10-27,Dips Tricep Focused,Triceps,89.0,8,,,,"Ws BW Tricep focused, en líka brjóst teygja, kemur sjálfkrafa með. Dýpt aimed at 100° og alveg upp (tricep). Explosive phase."
2020-10-27,Dips Tricep Focused,Triceps,89.0,5,,,,"Ws, við að klárast, pínku pons eftir"
2020-10-27,Dips Tricep Focused,Triceps,89.0,7,,,,"Ws, kláraður, kæmist ekki bofs upp ef ég reyndi 1 repp í viðbót"
2020-10-27,Front Dumbbell Raise,Shoulders,20.0,12,,,,"Ws ss1 stretch phase. Á bekk, lítill halli ~80° (3 hak á gym80 bekk) Hammer fyrri helming reppa svo svissa grip"
2020-10-27,Front Dumbbell Raise,Shoulders,20.0,10,,,,"Ws ss3, aðeins meiri halli ~70°, kláraðist (var nálægt í hinum settum) 20+ sec teygja niðri í lokin."
2020-10-27,Cable Overhead Triceps Extension,Triceps,10.0,10,,,,"Ws ss1, langa reipi"
2020-10-27,Cable Overhead Triceps Extension,Triceps,12.5,8,,,,"Ws ss3, mjög hægt negativ/ hold fyrir miðju 10 sek. svo 10 sek í teygju stöðu"
2020-10-28,Rowing Machine,Cardio,,,0.77,km,0:05:24,"Bach focused warmup"
2020-10-28,Seated Cable Row,Back,20.0,6,,,,"Wu strax næsta sett"
2020-10-28,Seated Cable Row,Back,25.0,6,,,,""
2020-10-28,Seated Cable Row,Back,30.0,6,,,,""
2020-10-28,Seated Cable Row,Back,35.0,6,,,,""
2020-10-28,Seated Cable Row,Back,40.0,6,,,,""
2020-10-28,Seated Cable Row,Back,50.0,8,,,,"Wa, cluster n 20 sek pásum."
2020-10-28,Seated Cable Row,Back,50.0,8,,,,"Ws"
2020-10-28,Seated Cable Row,Back,50.0,8,,,,"10 sek teygja í lokin, nokkuð góð lats og bak teygja"
2020-10-28,Pull Up,Back,79.0,8,,,,"Ws, aim total repps 21, varð 18. Maxpump ph. Bw  ~ 89 - 10 kg assist."
2020-10-28,Pull Up,Back,79.0,6,,,,"Ws"
2020-10-28,Pull Up,Back,79.0,4,,,,"Ws 4 repp nær alveg upp og þar hold í 10 sek í flexi, svo 10 sek í teygju"
2020-10-28,Lat Straight Arm Pulldown,Back,12.5,12,,,,"Ws loaded stretch ph., Með stutta reipi"
2020-10-28,Lat Straight Arm Pulldown,Back,17.5,12,,,,"Ws Síðasta repp hæg negativ svo 10 sei teygja."
2020-10-28,Lat Straight Arm Pulldown,Back,21.5,9,,,,"Ws Fannst ég farinn smá að nota tricep / slakt form, oh smá shake í teygju, svo ég kallaði þetta dag, hægt negativ, svo 20 sek í teygju."
2020-10-28,Dumbbell Hammer Curl,Biceps,28.0,10,,,,"Ws, standandi, síðasta negativ hæg"
2020-10-28,Dumbbell Hammer Curl,Biceps,32.0,6,,,,"Ws Síðasta repp ekki alveg upp , en gerði hold þar í 10 sek, svo hægt negativ."
2020-10-28,Dumbbell Hammer Curl,Biceps,28.0,6,,,,"Ws, gerði hold ofar miðja sem seig smá í miðju (fínt) í síðasta, þar í 10 sek, svo hægt negativ."
2020-10-28,Dumbbell Concentration Curl,Biceps,12.0,5,,,,"Ws, á bekk ~ 80° halli. h.h Síðasta repp með smá assist, svo 10 sek hold fyrir miðju sco hægt niður í 10 sek teygju."
2020-10-28,Dumbbell Concentration Curl,Biceps,12.0,5,,,,"V.h"
2020-10-28,Dumbbell Concentration Curl,Biceps,10.0,7,,,,"Ws Sama, nema niðri teygja var 20 sek"
2020-10-28,Dumbbell Concentration Curl,Biceps,10.0,7,,,,"v.h."
2020-10-29,Seated Leg Curl Machine,Legs,25.0,8,,,,"Wu, 8 repp, 8, 4, 4....  Fann smá brak í vinstri hams, í síðustu settunum. Kanski næst 10, 8, 6, 4, 4 ?"
2020-10-29,Seated Leg Curl Machine,Legs,30.0,8,,,,""
2020-10-29,Seated Leg Curl Machine,Legs,35.0,4,,,,""
2020-10-29,Seated Leg Curl Machine,Legs,40.0,4,,,,""
2020-10-29,Seated Leg Curl Machine,Legs,45.0,4,,,,""
2020-10-29,Seated Leg Curl Machine,Legs,50.0,10,,,,"Ws, cl. (20 sek. pása) stefna á 8-10, 6-8, 4-6."
2020-10-29,Seated Leg Curl Machine,Legs,50.0,6,,,,"Ws, orðið þungt"
2020-10-29,Seated Leg Curl Machine,Legs,50.0,4,,,,"Ws, orðið þungt. 10 sek fyrir ofar miðju (ROMið sem ég náði?), Svo 10 sek. Neðar miðju, svon10 sek. í teygju (ekkert spes teygja en allt í lagi)"
2020-10-29,Barbell Squat,Legs,60.0,8,,,,""
2020-10-29,Barbell Squat,Legs,90.0,6,,,,"Ws, anda inn uppi."
2020-10-29,Barbell Squat,Legs,100.0,5,,,,"Var orðið erfitt, og ég fékk tak ofarlega vinstra megin á baki þannig að ég kalla þetta dag."
2020-10-29,Donkey Calf Raise Machine,Calves,60.0,15,,,,"Ws Bogin hné. 10 sek í teygju"
2020-10-29,Donkey Calf Raise Machine,Calves,60.0,15,,,,"Ws Bein hné. Rann niður slatta, 10 sek í teygju"
2020-10-29,Front Shin,Calves,10.0,15,,,,"Ws. Gula band tvöfalt á bekk, sama gamla góða. Síðasta flex 10 sek, svo hæg essentric og reyna að fá smá teygju."
2020-10-29,Front Shin,Calves,10.0,15,,,,""
2020-10-29,Front Shin,Calves,15.0,15,,,,"Ws, síðustu 5 ROM farin að styttast"
2020-10-29,Front Shin,Calves,15.0,15,,,,""
2020-10-29,Donkey Calf Raise Machine,Calves,60.0,15,,,,"Ws, vöbyrjaði ofar, á fyrstu línu, rann mun minna, 10 sek í flexi, hné bognuðu smá (ekki alveg viss með þetta því ég þreytist slatta í fótunum), síðan 20 sek talið hratt í teygju."
2020-10-29,Front Shin,Calves,15.0,15,,,,"Ws, cirka sama"
2020-10-29,Front Shin,Calves,15.0,15,,,,""
2020-11-04,Rowing Machine,Cardio,,,0.7,km,0:05:09,""
2020-11-04,Shoulder Dislocation,Shoulders,8.0,15,,,,""
2020-11-04,Flat Dumbbell Bench Press,Chest,32.0,12,,,,"Ss1. semi hammer grip. Decl. bench ~10° (2x5 kg stór lóð undir). Semi tucked in. Prepump, focus on lower pecs, semsagt ekki of mikið ROM niðri eða uppi (ekki loaded stretch).  Var búinn að hita vel upp, því þyngra og færri repp"
2020-11-04,Flat Dumbbell Bench Press,Chest,48.0,5,,,,"ss3"
2020-11-04,Flat Dumbbell Bench Press,Chest,56.0,12,,,,"Ws As many reps until good form full ROM failure, then stop, (sigta á 8+ repp) cluster, 20 sek break.  Var í veseni að ná balance er ég fór niður, endaði með að far út og upp með hægri hönd er ég var að lenda. Var þetta útaf því að ég vissi að bekkurinn var smá skakkur?"
2020-11-04,Flat Dumbbell Bench Press,Chest,52.0,6,,,,"Sjá síðasta komment, var í veseni að fá balance við lendingu"
2020-11-04,Rear Delt Dumbbell Raise,Shoulders,8.0,15,,,,"Wu ss1, var nú á incline bekk, því daman var að ganga frá lóðunum."
2020-11-04,Rear Delt Dumbbell Raise,Shoulders,8.0,30,,,,"Ws ss2, þegar ROM og gott form er að fara, þá partials -> síðustu 12 repp, 10 sek hold efst í partial, svo ~ 10 sek í teygju"
2020-11-04,Lateral Raise DB,Shoulders,8.0,12,,,,"WU ss1"
2020-11-04,Lateral Raise DB,Shoulders,8.0,12,,,,"Ws ss2, síðasta repp 10 sec hold uppi."
2020-11-04,Incline Barbell Bench Press,Chest,40.0,6,,,,"Smá close grip -> littli putti circa 2 puttar breidd (3 cm) frá hring. Elbows semi tucked in, ekki alveg niður (close too chin) controlled negativ (pulling bar together), explode to 3/4 lockout. Explosive phase. Feeder"
2020-11-04,Incline Barbell Bench Press,Chest,55.0,3,,,,"Feeder"
2020-11-04,Incline Barbell Bench Press,Chest,65.0,8,,,,"Ws. Ds. As many reps with perfect form (aim for 8), should barely get the last repp with perfect form (be safe though)"
2020-11-04,Incline Barbell Bench Press,Chest,45.0,8,,,,"Ws ds, var með littla putta á hring, meira brjóst, til að spara tíma, en fann smá til í vinstri öxl, þannig að halda sama gripi i í DS næst."
2020-11-04,Dips Tricep Focused,Triceps,89.0,9,,,,"Ws BW Tricep focused, en líka brjóst teygja, kemur sjálfkrafa með. Dýpt aimed at 100° og alveg upp (tricep). Explosive phase."
2020-11-04,Dips Tricep Focused,Triceps,89.0,7,,,,"Ws, við að klárast, pínku pons eftir"
2020-11-04,Dips Tricep Focused,Triceps,89.0,4,,,,"Ws, kláraður í 4 reppi í byrjun, en massaði það upp"
2020-11-04,Front Dumbbell Raise,Shoulders,16.0,16,,,,"Ws ss1 stretch phase. Á bekk, lítill halli ~80° (3 hak á techno gym bekk) Hammer fyrri helming reppa svo svissa grip"
2020-11-04,Front Dumbbell Raise,Shoulders,16.0,16,,,,"Ws ss3, meiri halli ~60° (5 hak á texöchno bekk það fyrsta með meira bil á milli, hægt sîðasta negativ, 20+ sec teygja niðri í lokin."
2020-11-04,Cable Overhead Triceps Extension,Triceps,10.0,10,,,,"Ws ss1, langa reipi"
2020-11-04,Cable Overhead Triceps Extension,Triceps,12.5,8,,,,"Ws ss3, mjög hægt negativ/ hold fyrir miðju 10 sek. svo 10 sek í teygju stöðu"
2020-11-06,Basketball,Cardio,,,1.5,km,1:00:00,"2 x 21, með Frosta, plús smá skot"
2020-11-08,Walking,Cardio,,,5.63,km,1:18:00,""
2020-11-08,Basketball,Cardio,,,0.5,km,0:45:00,""
2020-11-09,Walking,Cardio,,,6.33,km,1:27:00,""
2020-11-09,Basketball,Cardio,,,0.5,km,0:30:00,"Skot þangað til mér var kallt, endaðibá körfu"
2020-11-13,Walking,Cardio,,,6.33,km,0:59:00,""
2020-11-15,Walking,Cardio,,,8.11,km,1:54:00,"Gengið með frúnni"
2020-11-21,Rowing Machine,Cardio,,,0.54,km,0:05:37,"Bach focused warmup"
2020-11-21,Seated Cable Row,Back,20.0,6,,,,"Wu strax næsta sett. V grip svarta."
2020-11-21,Seated Cable Row,Back,25.0,6,,,,""
2020-11-21,Seated Cable Row,Back,30.0,6,,,,""
2020-11-21,Seated Cable Row,Back,35.0,6,,,,""
2020-11-21,Seated Cable Row,Back,40.0,6,,,,""
2020-11-21,Seated Cable Row,Back,50.0,8,,,,"Ws, cluster n 20 sek pásum."
2020-11-21,Seated Cable Row,Back,50.0,8,,,,"Ws"
2020-11-21,Seated Cable Row,Back,50.0,8,,,,"Ws 10 sek teygja í lokin, áður en lóð ná saman, svo 10 sek eftir að þau ná saman. nokkuð góð lats og bak teygja"
2020-11-21,Rack Pull,Back,20.0,8,,,,"Ss1. Dreg upp með rakk stöng. Testa fótastöðu etc., Hef stöng aðeins meira en miðjan fót, sé smá svart band á skó. Er á solo rack með eztension í lægsti stöðu og sten á palli (svarta plús gráu kubbar)"
2020-11-21,Rack Pull,Back,60.0,5,,,,"Ws. Ss2"
2020-11-21,Rack Pull,Back,100.0,5,,,,"Ws. Ss2 með Pull Up. Í  stuðnings stöngum gráu tappar vísuðu út og því hefur verið meira högt vinstra megin. Breytti töppunum eftir þetta sett. Belti."
2020-11-21,Rack Pull,Back,110.0,5,,,,"Ws. Með strapps, eftirá varð light headed þannig að þetta er komið gott. Straps"
2020-11-21,Pull Up,Back,63.0,7,,,,"Ws ss1, targat 20 repps, gerð totalrepps 19. Maxpump ph. Bw - rauda band (eonn fótur inní, skipst á) ~ 88 - 25 = 63 kg"
2020-11-21,Pull Up,Back,63.0,6,,,,"Ws ss2 flrði pall aðeins framar og þá fór ég minna beiint niðrá hann og oftast rétt fyrir frman, sem var fínt."
2020-11-21,Pull Up,Back,63.0,6,,,,"Ws ss3"
2020-11-21,Dumbbell Hammer Curl,Biceps,24.0,8,,,,"Ws ss1, standandi, reverse grip, form að fara í síðustu 2 reppum~"
2020-11-21,Dumbbell Hammer Curl,Biceps,28.0,8,,,,"Ws ss2, hammer grip, hægt negativ s3rstaklega síðasta sett"
2020-11-21,Dumbbell Hammer Curl,Biceps,24.0,6,,,,"Ws, reverse grip kláraðist í 6ta reppi sem var hálft"
2020-11-21,Lat Straight Arm Pulldown,Back,12.5,12,,,,"Ws ss1. loaded stretch ph., Með stutta reipi, gripið varð laust, þurfi að re-grippa. Síðasta negativ mjög hæg, svo 10 sek í teygju."
2020-11-21,Lat Straight Arm Pulldown,Back,15.0,12,,,,"Ws Síðasta repp hæg negativ svo 10 sei teygja."
2020-11-21,Lat Straight Arm Pulldown,Back,17.5,12,,,,"Ws Fannst ég farinn smá að nota momentum / tricep / slakt form í ~ síðustu 3 reppum, oh smá shake í teygju, síðasta repp hægt negativ, svo 20+ sek í teygju."
2020-11-21,Dumbbell Hammer Curl,Biceps,20.0,3,,,,"Ds ss3 Lækkaði lóð og kláraði settið, var kláraðir í lokin."
2020-11-22,Leg Extension Machine,Legs,32.5,6,,,,"Speed warmup, 6 repp svo strax þyngja og aftur 6 repp etc, þangað til að ég drulla upp 6 repp"
2020-11-22,Leg Extension Machine,Legs,37.5,6,,,,""
2020-11-22,Leg Extension Machine,Legs,42.5,6,,,,""
2020-11-22,Leg Extension Machine,Legs,47.5,6,,,,""
2020-11-22,Leg Extension Machine,Legs,47.5,15,,,,"Ws. Stefni á 20 repp total en varð 22 :), ~cluster sett, þegar fullt ROM fail, fara úr machine og standa, shake my legs out, í max 10 sec"
2020-11-22,Leg Extension Machine,Legs,47.5,7,,,,""
2020-11-22,Leg Press,Legs,60.0,8,,,,"Wu, 8, 8, 4, 4, 4 án pásu. Betri stance en síðast, er meira neðar -> meiri quad, minni glutes. Hælar niður á munstri, 5 munstra breitt, svo nátturulega útskeifur, þannig a stóra tá mætir munsrri uppi."
2020-11-22,Leg Press,Legs,80.0,8,,,,""
2020-11-22,Leg Press,Legs,100.0,4,,,,""
2020-11-22,Leg Press,Legs,120.0,4,,,,""
2020-11-22,Leg Press,Legs,140.0,8,,,,"Ws, cl. 7-10, 20 sek rest"
2020-11-22,Leg Press,Legs,140.0,8,,,,"Ws"
2020-11-22,Leg Press,Legs,140.0,8,,,,"Ws Var að tjékka á lykli, því var ég aðeins meira en 20 sek."
2020-11-22,Donkey Calf Raise Machine,Calves,20.0,15,,,,"Ws Bogin hné. 10 sek í flex, svo 10 sek í teygju"
2020-11-22,Donkey Calf Raise Machine,Calves,40.0,15,,,,"Ws Bein hné. 10 sek í flex, svo 10 sek í teygju"
2020-11-22,Front Shin,Calves,10.0,15,,,,"Ws. Gula band tvöfalt á bekk, sama gamla góða. Síðasta flex 10 sek, svo hæg essentric og reyna að fá smá teygju."
2020-11-22,Front Shin,Calves,10.0,15,,,,""
2020-11-22,Front Shin,Calves,12.5,15,,,,"Ws"
2020-11-22,Front Shin,Calves,12.5,15,,,,""
2020-11-22,Hyperextensions (Ham And Glute Focused),Legs,43.3,20,,,,"Ws. Farinn að flýta síðustu 5 repp, orðið erfitt. Var í hak nr. 1 -> mjög neðarlega, vrikaði en prófa hak 2 næst."
2020-11-22,Hyperextensions (Ham And Glute Focused),Legs,43.3,20,,,,"Ws. Farinn að flýta síðustu 5 repp, orðið erfitt. ~ 20 sek teygja í lokin."
2020-11-29,Rowing Machine,Cardio,,,0.78,km,0:06:02,""
2020-11-29,Donkey Calf Raise Machine,Calves,1.0,20,,,,"Wu. Bogin hné, 10 sek í flexi, svo 10 sek í teygju"
2020-11-29,Front Shin,Calves,10.0,15,,,,"Ws. Gula band tvöfalt á bekk, sama gamla góða. Síðasta flex 10 sek, svo hæg essentric og ~10 sek í teygju."
2020-11-29,Front Shin,Calves,10.0,15,,,,""
2020-11-29,Donkey Calf Raise Machine,Calves,30.0,20,,,,"Ws, bein hné, svo sama"
2020-11-29,Front Shin,Calves,15.0,15,,,,"Ws"
2020-11-29,Front Shin,Calves,15.0,15,,,,"Vinstri, síðustu 5 repp orðin smá erfið"
2020-11-29,Donkey Calf Raise Machine,Calves,30.0,20,,,,""
2020-11-29,Seated Leg Curl Machine,Legs,25.0,8,,,,"Wu, 8 repp, 8, 4, 4...."
2020-11-29,Seated Leg Curl Machine,Legs,30.0,8,,,,""
2020-11-29,Seated Leg Curl Machine,Legs,35.0,4,,,,""
2020-11-29,Seated Leg Curl Machine,Legs,40.0,4,,,,""
2020-11-29,Seated Leg Curl Machine,Legs,45.0,4,,,,""
2020-11-29,Seated Leg Curl Machine,Legs,50.0,10,,,,"Ws, cl. (20 sek. pása) stefna á 8-10, 6-8, 4-6."
2020-11-29,Seated Leg Curl Machine,Legs,50.0,6,,,,"Ws, orðið þungt"
2020-11-29,Seated Leg Curl Machine,Legs,50.0,4,,,,"Ws, orðið þungt, síðasta repp orðið partial, tók þar 10 sek hold (ROMið sem ég náði?),  svo 10 sek. í teygju, gerði teygju góða með að halla fram og teygja hendur î átt að tám."
2020-11-29,Leg Extension Machine,Legs,32.5,6,,,,"Speed warmup, 6 repp svo strax þyngja og aftur 6 repp etc, þangað til að ég drulla upp 6 repp"
2020-11-29,Leg Extension Machine,Legs,37.5,6,,,,""
2020-11-29,Leg Extension Machine,Legs,42.5,6,,,,""
2020-11-29,Leg Extension Machine,Legs,47.5,6,,,,""
2020-11-29,Leg Extension Machine,Legs,47.5,12,,,,"Ws. Stefni á 22 repp total, en varð 20, ~cluster sett, þegar fullt ROM fail, fara úr machine og standa, shake my legs out, í max 10 sec"
2020-11-29,Leg Extension Machine,Legs,47.5,8,,,,""
2020-11-29,Thigh Adductor (inner),Legs,40.0,15,,,,"Ws, 10 sek flex, aftur ofarlega, svo í teygju"
2020-11-29,Thigh Abductor (outer),Legs,40.0,20,,,,"10 sek í flexi (seig smá), svo fyrir ofar miðju"
2020-11-29,Good Morning (Legs Focused),Legs,12.5,20,,,,"Gula band, 10 sek hold rassa flex, hægt negativ, svo 10 sek teygja."
2020-12-02,Shoulder Dislocation,Shoulders,2.0,16,,,,"Án pásu"
2020-12-02,Shoulder Dislocation,Shoulders,4.0,16,,,,""
2020-12-02,Shoulder Dislocation,Shoulders,6.0,15,,,,""
2020-12-02,Shoulder Dislocation,Shoulders,8.0,15,,,,"Ws"
2020-12-02,Flat Dumbbell Bench Press,Chest,24.0,15,,,,"Wu"
2020-12-02,Flat Dumbbell Bench Press,Chest,32.0,12,,,,"Ss1. semi hammer grip. Decl. bench ~10° (2x2.5 kg stór lóð undir). Semi tucked in. Prepump, focus on lower pecs, semsagt ekki of mikið ROM niðri eða uppi (ekki loaded stretch)."
