Date,Exercise,Category,Weight,Weight Unit,Reps,Distance,Distance Unit,Time
2021-10-18,Squat Smith Machine,Legs,39.0,kgs,12,,,
2021-10-18,Lunges KB,Legs,20.0,kgs,10,,,
2021-10-18,Lunges KB,Legs,20.0,kgs,10,,,
2021-10-18,Lunges KB,Legs,10.0,kgs,8,,,
2021-10-18,Leg Press,Legs,123.0,kgs,10,,,
2021-10-18,Leg Press,Legs,173.0,kgs,8,,,
2021-10-18,Seated Calf Raise Machine,Calves,25.0,kgs,16,,,
2021-10-18,Seated Calf Raise Machine,Calves,25.0,kgs,20,,,
2021-10-18,Smith Machine Calf Raise,Calves,19.0,kgs,20,,,
2021-10-18,Smith Machine Calf Raise,Calves,29.0,kgs,16,,,
2021-10-18,Smith Machine Calf Raise,Calves,39.0,kgs,15,,,
2021-10-19,Shoulder Dislocation,Shoulders,2.5,kgs,15,,,
2021-10-19,Spider Crawl,Shoulders,5.0,kgs,5,,,
2021-10-19,Hex Press,Chest,28.0,kgs,12,,,
2021-10-19,Hex Press,Chest,36.0,kgs,10,,,
2021-10-19,Hex Press,Chest,44.0,kgs,12,,,
2021-10-19,Hex Press,Chest,56.0,kgs,8,,,
2021-10-19,Incline Barbell Bench Press,Chest,40.0,kgs,12,,,
2021-10-19,Incline Barbell Bench Press,Chest,60.0,kgs,8,,,
2021-10-19,Incline Barbell Bench Press,Chest,80.0,kgs,4,,,
2021-10-19,Cable Cross Lower Pec Focus,Chest,7.5,kgs,12,,,
2021-10-19,Cable Cross Lower Pec Focus,Chest,10.0,kgs,12,,,
2021-10-19,Cable Cross Lower Pec Focus,Chest,10.0,kgs,12,,,
2021-10-19,Rear Delt Dumbbell Raise,Shoulders,16.0,kgs,20,,,
2021-10-19,Rear Delt Dumbbell Raise,Shoulders,16.0,kgs,18,,,
2021-10-19,Rear Delt Dumbbell Raise,Shoulders,16.0,kgs,25,,,
2021-10-19,Lateral Raise DB,Shoulders,16.0,kgs,14,,,
2021-10-19,Lateral Raise DB,Shoulders,14.0,kgs,12,,,
2021-10-19,Lateral Raise DB,Shoulders,16.0,kgs,12,,,
2021-10-19,KB Overhead Tricep Extension,Triceps,16.0,kgs,12,,,
2021-10-19,KB Overhead Tricep Extension,Triceps,18.0,kgs,12,,,
2021-10-19,KB Overhead Tricep Extension,Triceps,18.0,kgs,12,,,
2021-10-20,Rowing Machine,Cardio,,,,0.5,km,0:04:00
2021-10-20,Machine Row,Back,25.0,kgs,16,,,
2021-10-20,Machine Row,Back,35.0,kgs,16,,,
2021-10-20,Machine Row,Back,45.0,kgs,12,,,
2021-10-20,Machine Row,Back,55.0,kgs,12,,,
2021-10-20,Pull Up,Back,80.0,kgs,8,,,
2021-10-20,Pull Up,Back,80.0,kgs,8,,,
2021-10-20,Pull Up,Back,80.0,kgs,8,,,
2021-10-20,Barbell Row,Back,30.0,kgs,12,,,
2021-10-20,Barbell Row,Back,40.0,kgs,12,,,
2021-10-20,Barbell Row,Back,40.0,kgs,12,,,
2021-10-20,Dumbbell Pull Over,Back,22.0,kgs,12,,,
2021-10-20,Dumbbell Pull Over,Back,24.0,kgs,12,,,
2021-10-20,Dumbbell Pull Over,Back,26.0,kgs,12,,,
2021-10-20,KB Curls,Biceps,18.0,kgs,12,,,
2021-10-20,KB Curls,Biceps,20.0,kgs,12,,,
2021-10-20,KB Curls,Biceps,24.0,kgs,12,,,
2021-10-20,Seated Incline Dumbbell Curl,Biceps,24.0,kgs,10,,,
2021-10-20,Seated Incline Dumbbell Curl,Biceps,20.0,kgs,12,,,
2021-10-20,Seated Incline Dumbbell Curl,Biceps,24.0,kgs,8,,,
2021-10-26,Lateral Raise DB,Shoulders,6.0,kgs,20,,,
2021-10-26,Rear Delt Dumbbell Raise,Shoulders,6.0,kgs,20,,,
2021-10-26,Lateral Raise DB,Shoulders,6.0,kgs,20,,,
2021-10-26,Rear Delt Dumbbell Raise,Shoulders,6.0,kgs,20,,,
2021-10-26,Flat Dumbbell Bench Press,Chest,28.0,kgs,16,,,
2021-10-26,Flat Dumbbell Bench Press,Chest,36.0,kgs,12,,,
2021-10-26,Flat Dumbbell Bench Press,Chest,52.0,kgs,12,,,
2021-10-26,Flat Dumbbell Bench Press,Chest,60.0,kgs,16,,,
2021-10-26,Front Dumbbell Raise,Shoulders,16.0,kgs,8,,,
2021-10-26,Front Dumbbell Raise,Shoulders,16.0,kgs,10,,,
2021-10-26,Push Down,Triceps,15.0,kgs,12,,,
2021-10-26,Push Down,Triceps,20.0,kgs,12,,,
2021-10-26,Push Down,Triceps,20.0,kgs,10,,,
2021-10-26,KB Overhead Tricep Extension,Triceps,18.0,kgs,12,,,
2021-10-26,KB Overhead Tricep Extension,Triceps,20.0,kgs,9,,,
2021-11-01,Lying Leg Curl Machine,Legs,15.0,kgs,8,,,
2021-11-01,Lying Leg Curl Machine,Legs,20.0,kgs,8,,,
2021-11-01,Lying Leg Curl Machine,Legs,25.0,kgs,4,,,
2021-11-01,Lying Leg Curl Machine,Legs,32.0,kgs,4,,,
2021-11-01,Lying Leg Curl Machine,Legs,39.0,kgs,12,,,
2021-11-01,Lying Leg Curl Machine,Legs,41.5,kgs,10,,,
2021-11-01,Leg Extension Machine,Legs,26.0,kgs,6,,,
2021-11-01,Leg Extension Machine,Legs,33.0,kgs,6,,,
2021-11-01,Leg Extension Machine,Legs,40.0,kgs,6,,,
2021-11-01,Leg Extension Machine,Legs,47.0,kgs,6,,,
2021-11-01,Leg Extension Machine,Legs,54.0,kgs,12,,,
2021-11-01,Leg Extension Machine,Legs,61.0,kgs,12,,,
2021-11-01,Squat V Machine,Legs,74.5,kgs,12,,,
2021-11-01,Squat V Machine,Legs,114.5,kgs,12,,,
2021-11-01,Squat V Machine,Legs,134.5,kgs,12,,,
2021-11-01,Glute-Ham Raise,Legs,40.0,kgs,12,,,
2021-11-01,Glute-Ham Raise,Legs,50.0,kgs,12,,,
2021-11-01,Donkey Calf Raise Machine,Calves,30.0,kgs,20,,,
2021-11-01,Donkey Calf Raise Machine,Calves,30.0,kgs,16,,,
2021-11-01,Donkey Calf Raise Machine,Calves,30.0,kgs,15,,,
2021-11-02,Hex Press,Chest,24.0,kgs,15,,,
2021-11-02,Hex Press,Chest,32.0,kgs,12,,,
2021-11-02,Hex Press,Chest,48.0,kgs,12,,,
2021-11-02,Hex Press,Chest,60.0,kgs,8,,,
2021-11-02,Smith Machine Bench Press,Chest,30.0,kgs,12,,,
2021-11-02,Smith Machine Bench Press,Chest,50.0,kgs,8,,,
2021-11-02,Smith Machine Bench Press,Chest,60.0,kgs,8,,,
2021-11-02,Cable Cross Lower Pec Focus,Chest,15.0,kgs,15,,,
2021-11-02,Cable Cross Lower Pec Focus,Chest,20.0,kgs,12,,,
2021-11-02,Cable Cross Lower Pec Focus,Chest,25.0,kgs,10,,,
2021-11-02,Rear Delt Dumbbell Raise,Shoulders,10.0,kgs,12,,,
2021-11-02,Rear Delt Dumbbell Raise,Shoulders,12.0,kgs,16,,,
2021-11-02,Rear Delt Dumbbell Raise,Shoulders,12.0,kgs,15,,,
2021-11-02,Lateral Raise DB,Shoulders,16.0,kgs,16,,,
2021-11-02,Lateral Raise DB,Shoulders,16.0,kgs,12,,,
2021-11-02,Front Dumbbell Raise,Shoulders,16.0,kgs,8,,,
2021-11-02,Front Dumbbell Raise,Shoulders,16.0,kgs,5,,,
2021-11-02,Front Dumbbell Raise,Shoulders,12.0,kgs,12,,,
2021-11-02,KB Overhead Tricep Extension,Triceps,20.0,kgs,12,,,
2021-11-02,KB Overhead Tricep Extension,Triceps,20.0,kgs,12,,,
2021-11-02,KB Overhead Tricep Extension,Triceps,20.0,kgs,12,,,
2021-11-02,Push Up (Bodyweight),Chest,30.0,kgs,20,,,
2021-11-03,Rowing Machine,Cardio,,,,0.5,km,0:04:00
2021-11-03,Machine Row,Back,45.0,kgs,12,,,
2021-11-03,Machine Row,Back,60.0,kgs,12,,,
2021-11-03,Rack Pull,Back,20.0,kgs,6,,,
2021-11-03,Rack Pull,Back,70.0,kgs,6,,,
2021-11-03,Rack Pull,Back,90.0,kgs,6,,,
2021-11-03,Pull Up,Back,80.0,kgs,8,,,
2021-11-03,Pull Up,Back,80.0,kgs,8,,,
2021-11-03,Pull Up,Back,80.0,kgs,8,,,
2021-11-03,Dumbbell Pull Over,Back,24.0,kgs,12,,,
2021-11-03,Dumbbell Pull Over,Back,26.0,kgs,12,,,
2021-11-03,KB Curls,Biceps,18.0,kgs,12,,,
2021-11-03,KB Curls,Biceps,24.0,kgs,12,,,
2021-11-03,Seated Incline Dumbbell Curl,Biceps,24.0,kgs,10,,,
2021-11-03,Seated Incline Dumbbell Curl,Biceps,20.0,kgs,12,,,
2021-11-03,Seated Incline Dumbbell Curl,Biceps,24.0,kgs,8,,,
2021-11-03,Machine Row,Back,70.0,kgs,12,,,
2021-11-03,Rack Pull,Back,110.0,kgs,5,,,
2021-11-03,Dumbbell Pull Over,Back,26.0,kgs,10,,,
2021-11-03,KB Curls,Biceps,28.0,kgs,8,,,
2021-11-03,EZ-Bar Preacher Curl,Biceps,20.0,kgs,8,,,
2021-11-03,EZ-Bar Preacher Curl,Biceps,20.0,kgs,7,,,
2021-11-03,EZ-Bar Preacher Curl,Biceps,20.0,kgs,8,,,
2021-11-04,Elliptical Trainer,Cardio,,,,0.42,km,0:05:12
2021-11-04,Lying Leg Curl Machine,Legs,20.0,kgs,8,,,
2021-11-04,Lying Leg Curl Machine,Legs,25.0,kgs,8,,,
2021-11-04,Lying Leg Curl Machine,Legs,32.0,kgs,4,,,
2021-11-04,Lying Leg Curl Machine,Legs,35.5,kgs,4,,,
2021-11-04,Lying Leg Curl Machine,Legs,39.0,kgs,12,,,
2021-11-04,Lying Leg Curl Machine,Legs,41.5,kgs,10,,,
2021-11-04,Leg Extension Machine,Legs,28.5,kgs,6,,,
2021-11-04,Leg Extension Machine,Legs,35.5,kgs,6,,,
2021-11-04,Leg Extension Machine,Legs,42.5,kgs,6,,,
2021-11-04,Leg Extension Machine,Legs,49.5,kgs,6,,,
2021-11-04,Leg Extension Machine,Legs,56.5,kgs,16,,,
2021-11-04,Leg Extension Machine,Legs,63.5,kgs,12,,,
2021-11-04,DB Squat,Legs,20.0,kgs,12,,,
2021-11-04,DB Squat,Legs,20.0,kgs,16,,,
2021-11-04,Lunges KB,Legs,20.0,kgs,10,,,
2021-11-04,Lunges KB,Legs,20.0,kgs,10,,,
2021-11-04,Glute-Ham Raise,Legs,50.0,kgs,12,,,
2021-11-04,Glute-Ham Raise,Legs,60.0,kgs,12,,,
2021-11-04,Glute-Ham Raise,Legs,70.0,kgs,12,,,
2021-11-04,Front Shin,Calves,12.5,kgs,15,,,
2021-11-04,Front Shin,Calves,12.5,kgs,15,,,
2021-11-04,Front Shin,Calves,15.0,kgs,15,,,
2021-11-04,Front Shin,Calves,15.0,kgs,15,,,
2021-11-04,Smith Machine Calf Raise,Calves,31.0,kgs,20,,,
2021-11-04,Smith Machine Calf Raise,Calves,36.0,kgs,15,,,
2021-11-07,Rowing Machine,Cardio,,,,0.83,km,0:07:00
2021-11-07,Machine Row,Back,50.0,kgs,12,,,
2021-11-07,Machine Row,Back,60.0,kgs,12,,,
2021-11-07,Machine Row,Back,70.0,kgs,10,,,
2021-11-07,Rack Pull,Back,60.0,kgs,6,,,
2021-11-07,Rack Pull,Back,80.0,kgs,6,,,
2021-11-07,Rack Pull,Back,100.0,kgs,6,,,
2021-11-07,Lat Pulldown,Back,50.0,kgs,12,,,
2021-11-07,Lat Pulldown,Back,60.0,kgs,12,,,
2021-11-07,Lat Pulldown,Back,70.0,kgs,12,,,
2021-11-07,Lat Cable Straight Arm Pulldown,Back,15.0,kgs,12,,,
2021-11-07,Lat Cable Straight Arm Pulldown,Back,20.0,kgs,12,,,
2021-11-07,Lat Cable Straight Arm Pulldown,Back,20.0,kgs,12,,,
2021-11-07,EZ-Bar Preacher Curl,Biceps,20.0,kgs,12,,,
2021-11-07,EZ-Bar Preacher Curl,Biceps,30.0,kgs,12,,,
2021-11-07,EZ-Bar Preacher Curl,Biceps,38.0,kgs,12,,,
2021-11-07,Seated Incline Dumbbell Curl,Biceps,24.0,kgs,10,,,
2021-11-07,Seated Incline Dumbbell Curl,Biceps,20.0,kgs,12,,,
2021-11-07,Seated Incline Dumbbell Curl,Biceps,24.0,kgs,8,,,
2021-11-09,Flat Barbell Bench Press,Chest,20.0,kgs,20,,,
2021-11-09,Flat Barbell Bench Press,Chest,40.0,kgs,12,,,
2021-11-09,Flat Barbell Bench Press,Chest,60.0,kgs,12,,,
2021-11-09,Flat Barbell Bench Press,Chest,80.0,kgs,13,,,
2021-11-09,Incline Dumbbell Bench Press,Chest,24.0,kgs,8,,,
2021-11-09,Incline Dumbbell Bench Press,Chest,35.0,kgs,12,,,
2021-11-09,Incline Dumbbell Bench Press,Chest,40.0,kgs,10,,,
2021-11-09,Incline Dumbbell Bench Press,Chest,60.0,kgs,10,,,
2021-11-09,Rear Delt Machine Fly,Shoulders,28.5,kgs,16,,,
2021-11-09,Rear Delt Machine Fly,Shoulders,35.5,kgs,20,,,
2021-11-09,Rear Delt Machine Fly,Shoulders,40.0,kgs,20,,,
2021-11-09,Seated Machine Fly,Chest,42.5,kgs,14,,,
2021-11-09,Seated Machine Fly,Chest,49.5,kgs,14,,,
2021-11-09,Seated Machine Fly,Chest,56.5,kgs,14,,,
2021-11-09,KB One Arm Press,Shoulders,6.0,kgs,6,,,
2021-11-09,KB One Arm Press,Shoulders,6.0,kgs,6,,,
2021-11-09,KB One Arm Press,Shoulders,8.0,kgs,10,,,
2021-11-09,KB One Arm Press,Shoulders,8.0,kgs,10,,,
2021-11-09,KB One Arm Press,Shoulders,10.0,kgs,10,,,
2021-11-09,KB One Arm Press,Shoulders,10.0,kgs,10,,,
2021-11-09,KB One Arm Press,Shoulders,12.0,kgs,10,,,
2021-11-09,KB One Arm Press,Shoulders,12.0,kgs,10,,,
2021-11-09,KB Overhead Tricep Extension,Triceps,20.0,kgs,12,,,
2021-11-09,KB Overhead Tricep Extension,Triceps,24.0,kgs,10,,,
2021-11-09,KB Overhead Tricep Extension,Triceps,28.0,kgs,5,,,
2021-11-09,Dips Tricep Focused,Triceps,97.5,kgs,9,,,
2021-11-10,Rowing Machine,Cardio,,,,0.66,km,0:05:23
2021-11-10,Seated Cable Row Narrowgrip,Back,30.0,kgs,20,,,
2021-11-10,Seated Cable Row Narrowgrip,Back,40.0,kgs,12,,,
2021-11-10,Seated Cable Row Narrowgrip,Back,50.0,kgs,12,,,
2021-11-10,Barbell Row,Back,30.0,kgs,12,,,
2021-11-10,Barbell Row,Back,70.0,kgs,5,,,
2021-11-10,Barbell Row,Back,60.0,kgs,10,,,
2021-11-10,Lat Cable Straight Arm Pulldown,Back,20.0,kgs,12,,,
2021-11-10,Lat Cable Straight Arm Pulldown,Back,25.0,kgs,12,,,
2021-11-10,Lat Cable Straight Arm Pulldown,Back,25.0,kgs,12,,,
2021-11-10,Hyperextensions,Back,48.5,kgs,20,,,
2021-11-10,Hyperextensions,Back,48.5,kgs,20,,,
2021-11-10,Hyperextensions,Back,48.5,kgs,18,,,
2021-11-10,Dumbbell Hammer Curl,Biceps,12.0,kgs,12,,,
2021-11-10,Dumbbell Hammer Curl,Biceps,14.0,kgs,12,,,
2021-11-10,Dumbbell Hammer Curl,Biceps,14.0,kgs,8,,,
2021-11-10,EZ-Bar Preacher Curl,Biceps,20.0,kgs,12,,,
2021-11-10,EZ-Bar Preacher Curl,Biceps,20.0,kgs,10,,,
2021-11-11,Elliptical Trainer,Cardio,,,,0.8,km,0:10:03
2021-11-11,Leg Extension Machine,Legs,56.5,kgs,12,,,
2021-11-11,Leg Extension Machine,Legs,68.0,kgs,12,,,
2021-11-11,Leg Extension Machine,Legs,82.0,kgs,15,,,
2021-11-11,Squat V Machine,Legs,74.5,kgs,12,,,
2021-11-11,Squat V Machine,Legs,104.5,kgs,12,,,
2021-11-11,Squat V Machine,Legs,134.5,kgs,12,,,
2021-11-11,Glute-Ham Raise,Legs,50.0,kgs,12,,,
2021-11-11,Glute-Ham Raise,Legs,70.0,kgs,12,,,
2021-11-11,Glute-Ham Raise,Legs,80.0,kgs,12,,,
2021-11-11,Romanian Deadlift,Legs,30.0,kgs,10,,,
2021-11-11,Romanian Deadlift,Legs,50.0,kgs,10,,,
2021-11-11,Romanian Deadlift,Legs,70.0,kgs,8,,,
2021-11-11,Donkey Calf Raise Machine,Calves,20.0,kgs,20,,,
2021-11-11,Donkey Calf Raise Machine,Calves,40.0,kgs,20,,,
2021-11-11,Donkey Calf Raise Machine,Calves,40.0,kgs,15,,,
2021-11-11,Front Shin,Calves,12.5,kgs,15,,,
2021-11-11,Front Shin,Calves,12.5,kgs,15,,,
2021-11-11,Front Shin,Calves,15.0,kgs,15,,,
2021-11-11,Front Shin,Calves,15.0,kgs,15,,,
2021-11-14,Rowing Machine,Cardio,,,,0.66,km,0:05:23
2021-11-14,Machine Row,Back,52.5,kgs,12,,,
2021-11-14,Machine Row,Back,60.0,kgs,12,,,
2021-11-14,Machine Row,Back,70.0,kgs,12,,,
2021-11-14,Rack Pull,Back,60.0,kgs,6,,,
2021-11-14,Rack Pull,Back,100.0,kgs,6,,,
2021-11-14,Rack Pull,Back,120.0,kgs,6,,,
2021-11-14,Lat Pulldown,Back,50.0,kgs,12,,,
2021-11-14,Lat Pulldown,Back,70.0,kgs,12,,,
2021-11-14,Lat Pulldown,Back,80.0,kgs,12,,,
2021-11-14,Dumbbell Pull Over,Back,24.0,kgs,12,,,
2021-11-14,Dumbbell Pull Over,Back,26.0,kgs,12,,,
2021-11-14,Dumbbell Pull Over,Back,30.0,kgs,8,,,
2021-11-14,Dumbbell Hammer Curl,Biceps,14.0,kgs,12,,,
2021-11-14,Dumbbell Hammer Curl,Biceps,14.0,kgs,12,,,
2021-11-14,Dumbbell Hammer Curl,Biceps,16.0,kgs,6,,,
2021-11-14,EZ-Bar Preacher Curl,Biceps,20.0,kgs,12,,,
2021-11-14,EZ-Bar Preacher Curl,Biceps,20.0,kgs,12,,,
2021-11-14,EZ-Bar Preacher Curl,Biceps,24.0,kgs,8,,,
2021-11-15,Lying Leg Curl Machine,Legs,20.0,kgs,8,,,
2021-11-15,Lying Leg Curl Machine,Legs,25.0,kgs,8,,,
2021-11-15,Lying Leg Curl Machine,Legs,32.0,kgs,4,,,
2021-11-15,Lying Leg Curl Machine,Legs,35.5,kgs,4,,,
2021-11-15,Lying Leg Curl Machine,Legs,41.5,kgs,12,,,
2021-11-15,Lying Leg Curl Machine,Legs,44.0,kgs,12,,,
2021-11-15,Standing Calf Raise Machine,Calves,35.0,kgs,20,,,
2021-11-15,Standing Calf Raise Machine,Calves,40.0,kgs,20,,,
2021-11-15,Standing Calf Raise Machine,Calves,45.0,kgs,20,,,
2021-11-15,Leg Extension Machine,Legs,56.5,kgs,12,,,
2021-11-15,Leg Extension Machine,Legs,70.5,kgs,12,,,
2021-11-15,Leg Extension Machine,Legs,85.5,kgs,13,,,
2021-11-15,Leg Press,Legs,132.0,kgs,12,,,
2021-11-15,Leg Press,Legs,157.0,kgs,12,,,
2021-11-15,Leg Press,Legs,182.0,kgs,12,,,
2021-11-15,Glute-Ham Raise,Legs,50.0,kgs,12,,,
2021-11-15,Glute-Ham Raise,Legs,70.0,kgs,12,,,
2021-11-15,Glute-Ham Raise,Legs,90.0,kgs,12,,,
